ProgrammeCode,StudyYear,AcademicYear,Course,CourseType,CompKey
10073,2.0,2013-2014,1089,elective,PI_10073_2.0_2013-2014_1089
10074,1.0,2022-2023,1089,elective,PI_10074_1.0_2022-2023_1089
10001,1.0,2017-2018,1090,elective,PI_10001_1.0_2017-2018_1090
10001,2.0,2014-2015,1090,compulsory-elective,PI_10001_2.0_2014-2015_1090
10001,3.0,2019-2020,1090,elective,PI_10001_3.0_2019-2020_1090
10011,2.0,2018-2019,1090,compulsory-elective,PI_10011_2.0_2018-2019_1090
10011,3.0,2014-2015,1090,elective,PI_10011_3.0_2014-2015_1090
10012,1.0,2015-2016,1090,elective,PI_10012_1.0_2015-2016_1090
10012,2.0,2018-2019,1090,elective,PI_10012_2.0_2018-2019_1090
10014,2.0,2017-2018,1090,elective,PI_10014_2.0_2017-2018_1090
10021,1.0,2017-2018,1090,compulsory-elective,PI_10021_1.0_2017-2018_1090
10034,1.0,2020-2021,1090,elective,PI_10034_1.0_2020-2021_1090
10041,1.0,2019-2020,1090,elective,PI_10041_1.0_2019-2020_1090
10041,2.0,2019-2020,1090,elective,PI_10041_2.0_2019-2020_1090
10042,2.0,2022-2023,1090,compulsory,PI_10042_2.0_2022-2023_1090
10052,1.0,2021-2022,1090,compulsory-elective,PI_10052_1.0_2021-2022_1090
10053,1.0,2023-2024,1090,compulsory-elective,PI_10053_1.0_2023-2024_1090
10053,2.0,2017-2018,1090,elective,PI_10053_2.0_2017-2018_1090
10054,2.0,2013-2014,1090,compulsory-elective,PI_10054_2.0_2013-2014_1090
10054,3.0,2017-2018,1090,elective,PI_10054_3.0_2017-2018_1090
10071,1.0,2021-2022,1090,compulsory-elective,PI_10071_1.0_2021-2022_1090
10072,1.0,2016-2017,1090,compulsory,PI_10072_1.0_2016-2017_1090
10073,3.0,2015-2016,1090,elective,PI_10073_3.0_2015-2016_1090
10073,3.0,2021-2022,1090,compulsory-elective,PI_10073_3.0_2021-2022_1090
10074,1.0,2013-2014,1090,compulsory,PI_10074_1.0_2013-2014_1090
10001,1.0,2016-2017,1091,elective,PI_10001_1.0_2016-2017_1091
10012,1.0,2013-2014,1091,elective,PI_10012_1.0_2013-2014_1091
10012,1.0,2020-2021,1091,compulsory-elective,PI_10012_1.0_2020-2021_1091
10012,3.0,2019-2020,1091,elective,PI_10012_3.0_2019-2020_1091
10013,1.0,2020-2021,1091,compulsory,PI_10013_1.0_2020-2021_1091
10013,1.0,2023-2024,1091,elective,PI_10013_1.0_2023-2024_1091
10013,2.0,2022-2023,1091,elective,PI_10013_2.0_2022-2023_1091
10014,2.0,2015-2016,1091,elective,PI_10014_2.0_2015-2016_1091
10031,2.0,2017-2018,1091,elective,PI_10031_2.0_2017-2018_1091
10032,2.0,2013-2014,1091,elective,PI_10032_2.0_2013-2014_1091
10033,1.0,2018-2019,1091,compulsory-elective,PI_10033_1.0_2018-2019_1091
10033,2.0,2023-2024,1091,compulsory-elective,PI_10033_2.0_2023-2024_1091
10034,2.0,2015-2016,1091,compulsory,PI_10034_2.0_2015-2016_1091
10034,2.0,2020-2021,1091,elective,PI_10034_2.0_2020-2021_1091
10041,1.0,2023-2024,1091,compulsory,PI_10041_1.0_2023-2024_1091
10051,2.0,2013-2014,1091,elective,PI_10051_2.0_2013-2014_1091
10051,2.0,2019-2020,1091,compulsory-elective,PI_10051_2.0_2019-2020_1091
10051,2.0,2022-2023,1091,compulsory,PI_10051_2.0_2022-2023_1091
10053,1.0,2022-2023,1091,compulsory-elective,PI_10053_1.0_2022-2023_1091
10053,2.0,2019-2020,1091,elective,PI_10053_2.0_2019-2020_1091
10053,2.0,2023-2024,1091,compulsory,PI_10053_2.0_2023-2024_1091
10054,2.0,2022-2023,1091,elective,PI_10054_2.0_2022-2023_1091
10061,2.0,2019-2020,1091,elective,PI_10061_2.0_2019-2020_1091
10072,3.0,2014-2015,1091,elective,PI_10072_3.0_2014-2015_1091
10001,1.0,2020-2021,1092,elective,PI_10001_1.0_2020-2021_1092
10011,1.0,2018-2019,1092,elective,PI_10011_1.0_2018-2019_1092
10011,3.0,2018-2019,1092,elective,PI_10011_3.0_2018-2019_1092
10012,2.0,2018-2019,1092,elective,PI_10012_2.0_2018-2019_1092
10012,3.0,2023-2024,1092,compulsory-elective,PI_10012_3.0_2023-2024_1092
10014,2.0,2014-2015,1092,compulsory-elective,PI_10014_2.0_2014-2015_1092
10031,2.0,2015-2016,1092,compulsory,PI_10031_2.0_2015-2016_1092
10031,2.0,2023-2024,1092,elective,PI_10031_2.0_2023-2024_1092
10033,2.0,2021-2022,1092,elective,PI_10033_2.0_2021-2022_1092
10041,1.0,2013-2014,1092,elective,PI_10041_1.0_2013-2014_1092
10042,1.0,2020-2021,1092,elective,PI_10042_1.0_2020-2021_1092
10053,2.0,2018-2019,1092,compulsory-elective,PI_10053_2.0_2018-2019_1092
10054,1.0,2013-2014,1092,compulsory,PI_10054_1.0_2013-2014_1092
10071,2.0,2023-2024,1092,compulsory-elective,PI_10071_2.0_2023-2024_1092
10071,3.0,2022-2023,1092,elective,PI_10071_3.0_2022-2023_1092
10071,3.0,2023-2024,1092,elective,PI_10071_3.0_2023-2024_1092
10072,1.0,2017-2018,1092,compulsory-elective,PI_10072_1.0_2017-2018_1092
10072,3.0,2015-2016,1092,elective,PI_10072_3.0_2015-2016_1092
10074,2.0,2023-2024,1092,elective,PI_10074_2.0_2023-2024_1092
10001,3.0,2013-2014,1093,compulsory,PI_10001_3.0_2013-2014_1093
10011,1.0,2013-2014,1093,compulsory-elective,PI_10011_1.0_2013-2014_1093
10013,2.0,2014-2015,1093,compulsory,PI_10013_2.0_2014-2015_1093
10014,2.0,2023-2024,1093,compulsory,PI_10014_2.0_2023-2024_1093
10031,2.0,2021-2022,1093,elective,PI_10031_2.0_2021-2022_1093
10034,1.0,2022-2023,1093,elective,PI_10034_1.0_2022-2023_1093
10034,2.0,2023-2024,1093,compulsory-elective,PI_10034_2.0_2023-2024_1093
10041,2.0,2017-2018,1093,elective,PI_10041_2.0_2017-2018_1093
10051,2.0,2023-2024,1093,elective,PI_10051_2.0_2023-2024_1093
10051,3.0,2023-2024,1093,compulsory-elective,PI_10051_3.0_2023-2024_1093
10061,1.0,2013-2014,1093,compulsory-elective,PI_10061_1.0_2013-2014_1093
10061,2.0,2015-2016,1093,compulsory-elective,PI_10061_2.0_2015-2016_1093
10061,2.0,2019-2020,1093,elective,PI_10061_2.0_2019-2020_1093
10072,1.0,2022-2023,1093,elective,PI_10072_1.0_2022-2023_1093
10072,2.0,2023-2024,1093,elective,PI_10072_2.0_2023-2024_1093
10073,1.0,2015-2016,1093,compulsory-elective,PI_10073_1.0_2015-2016_1093
10073,3.0,2014-2015,1093,elective,PI_10073_3.0_2014-2015_1093
10073,3.0,2019-2020,1093,compulsory-elective,PI_10073_3.0_2019-2020_1093
10001,2.0,2016-2017,1094,compulsory-elective,PI_10001_2.0_2016-2017_1094
10011,1.0,2020-2021,1094,compulsory-elective,PI_10011_1.0_2020-2021_1094
10012,2.0,2020-2021,1094,compulsory-elective,PI_10012_2.0_2020-2021_1094
10013,2.0,2016-2017,1094,elective,PI_10013_2.0_2016-2017_1094
10014,2.0,2019-2020,1094,elective,PI_10014_2.0_2019-2020_1094
10021,1.0,2019-2020,1094,elective,PI_10021_1.0_2019-2020_1094
10021,2.0,2023-2024,1094,elective,PI_10021_2.0_2023-2024_1094
10031,2.0,2018-2019,1094,compulsory,PI_10031_2.0_2018-2019_1094
10032,1.0,2016-2017,1094,compulsory-elective,PI_10032_1.0_2016-2017_1094
10032,1.0,2018-2019,1094,elective,PI_10032_1.0_2018-2019_1094
10032,1.0,2023-2024,1094,elective,PI_10032_1.0_2023-2024_1094
10032,3.0,2016-2017,1094,elective,PI_10032_3.0_2016-2017_1094
10033,1.0,2014-2015,1094,elective,PI_10033_1.0_2014-2015_1094
10033,1.0,2022-2023,1094,compulsory,PI_10033_1.0_2022-2023_1094
10041,1.0,2019-2020,1094,compulsory-elective,PI_10041_1.0_2019-2020_1094
10051,2.0,2020-2021,1094,elective,PI_10051_2.0_2020-2021_1094
10053,2.0,2021-2022,1094,compulsory,PI_10053_2.0_2021-2022_1094
10061,2.0,2013-2014,1094,compulsory,PI_10061_2.0_2013-2014_1094
10071,1.0,2019-2020,1094,elective,PI_10071_1.0_2019-2020_1094
10071,3.0,2018-2019,1094,compulsory-elective,PI_10071_3.0_2018-2019_1094
10072,3.0,2019-2020,1094,elective,PI_10072_3.0_2019-2020_1094
10073,2.0,2017-2018,1094,compulsory,PI_10073_2.0_2017-2018_1094
10011,3.0,2021-2022,1095,compulsory,PI_10011_3.0_2021-2022_1095
10012,2.0,2016-2017,1095,elective,PI_10012_2.0_2016-2017_1095
10012,3.0,2016-2017,1095,compulsory-elective,PI_10012_3.0_2016-2017_1095
10013,1.0,2014-2015,1095,elective,PI_10013_1.0_2014-2015_1095
10013,2.0,2017-2018,1095,compulsory-elective,PI_10013_2.0_2017-2018_1095
10014,1.0,2015-2016,1095,compulsory,PI_10014_1.0_2015-2016_1095
10021,2.0,2014-2015,1095,compulsory,PI_10021_2.0_2014-2015_1095
10051,1.0,2016-2017,1095,compulsory,PI_10051_1.0_2016-2017_1095
10051,1.0,2017-2018,1095,compulsory-elective,PI_10051_1.0_2017-2018_1095
10051,2.0,2015-2016,1095,elective,PI_10051_2.0_2015-2016_1095
10052,2.0,2014-2015,1095,elective,PI_10052_2.0_2014-2015_1095
10054,2.0,2020-2021,1095,compulsory-elective,PI_10054_2.0_2020-2021_1095
10054,2.0,2021-2022,1095,elective,PI_10054_2.0_2021-2022_1095
10072,1.0,2013-2014,1095,elective,PI_10072_1.0_2013-2014_1095
10072,2.0,2015-2016,1095,compulsory-elective,PI_10072_2.0_2015-2016_1095
10001,2.0,2020-2021,1096,compulsory-elective,PI_10001_2.0_2020-2021_1096
10012,3.0,2021-2022,1096,elective,PI_10012_3.0_2021-2022_1096
10032,2.0,2014-2015,1096,compulsory-elective,PI_10032_2.0_2014-2015_1096
10034,1.0,2022-2023,1096,compulsory,PI_10034_1.0_2022-2023_1096
10051,3.0,2014-2015,1096,elective,PI_10051_3.0_2014-2015_1096
10054,1.0,2020-2021,1096,elective,PI_10054_1.0_2020-2021_1096
10071,2.0,2018-2019,1096,compulsory-elective,PI_10071_2.0_2018-2019_1096
10071,3.0,2014-2015,1096,compulsory-elective,PI_10071_3.0_2014-2015_1096
10072,2.0,2014-2015,1096,elective,PI_10072_2.0_2014-2015_1096
10073,1.0,2018-2019,1096,compulsory,PI_10073_1.0_2018-2019_1096
10073,2.0,2014-2015,1096,compulsory-elective,PI_10073_2.0_2014-2015_1096
10012,1.0,2015-2016,1097,compulsory-elective,PI_10012_1.0_2015-2016_1097
10021,2.0,2018-2019,1097,compulsory-elective,PI_10021_2.0_2018-2019_1097
10032,2.0,2019-2020,1097,compulsory-elective,PI_10032_2.0_2019-2020_1097
10033,1.0,2014-2015,1097,compulsory-elective,PI_10033_1.0_2014-2015_1097
10034,1.0,2016-2017,1097,elective,PI_10034_1.0_2016-2017_1097
10041,2.0,2014-2015,1097,compulsory,PI_10041_2.0_2014-2015_1097
10051,2.0,2016-2017,1097,elective,PI_10051_2.0_2016-2017_1097
10052,1.0,2018-2019,1097,compulsory-elective,PI_10052_1.0_2018-2019_1097
10052,2.0,2013-2014,1097,elective,PI_10052_2.0_2013-2014_1097
10053,1.0,2015-2016,1097,elective,PI_10053_1.0_2015-2016_1097
10054,2.0,2020-2021,1097,compulsory,PI_10054_2.0_2020-2021_1097
10072,2.0,2014-2015,1097,compulsory-elective,PI_10072_2.0_2014-2015_1097
10001,1.0,2022-2023,1098,compulsory-elective,PI_10001_1.0_2022-2023_1098
10001,2.0,2013-2014,1098,elective,PI_10001_2.0_2013-2014_1098
10001,3.0,2014-2015,1098,elective,PI_10001_3.0_2014-2015_1098
10011,2.0,2021-2022,1098,elective,PI_10011_2.0_2021-2022_1098
10012,1.0,2015-2016,1098,compulsory-elective,PI_10012_1.0_2015-2016_1098
10013,1.0,2016-2017,1098,elective,PI_10013_1.0_2016-2017_1098
10014,2.0,2018-2019,1098,elective,PI_10014_2.0_2018-2019_1098
10021,1.0,2017-2018,1098,compulsory-elective,PI_10021_1.0_2017-2018_1098
10031,2.0,2016-2017,1098,compulsory-elective,PI_10031_2.0_2016-2017_1098
10032,1.0,2017-2018,1098,elective,PI_10032_1.0_2017-2018_1098
10032,1.0,2020-2021,1098,elective,PI_10032_1.0_2020-2021_1098
10032,3.0,2022-2023,1098,compulsory-elective,PI_10032_3.0_2022-2023_1098
10034,1.0,2019-2020,1098,compulsory-elective,PI_10034_1.0_2019-2020_1098
10041,1.0,2017-2018,1098,compulsory,PI_10041_1.0_2017-2018_1098
10042,2.0,2018-2019,1098,elective,PI_10042_2.0_2018-2019_1098
10052,2.0,2017-2018,1098,compulsory,PI_10052_2.0_2017-2018_1098
10054,1.0,2016-2017,1098,elective,PI_10054_1.0_2016-2017_1098
10054,3.0,2018-2019,1098,compulsory-elective,PI_10054_3.0_2018-2019_1098
10061,1.0,2015-2016,1098,elective,PI_10061_1.0_2015-2016_1098
10061,2.0,2021-2022,1098,compulsory-elective,PI_10061_2.0_2021-2022_1098
10071,3.0,2021-2022,1098,compulsory-elective,PI_10071_3.0_2021-2022_1098
10072,3.0,2016-2017,1098,elective,PI_10072_3.0_2016-2017_1098
10073,1.0,2013-2014,1098,compulsory,PI_10073_1.0_2013-2014_1098
10073,3.0,2021-2022,1098,elective,PI_10073_3.0_2021-2022_1098
10074,1.0,2013-2014,1098,elective,PI_10074_1.0_2013-2014_1098
10001,1.0,2019-2020,1099,elective,PI_10001_1.0_2019-2020_1099
10011,1.0,2023-2024,1099,elective,PI_10011_1.0_2023-2024_1099
10013,2.0,2015-2016,1099,elective,PI_10013_2.0_2015-2016_1099
10014,2.0,2020-2021,1099,elective,PI_10014_2.0_2020-2021_1099
10032,2.0,2021-2022,1099,compulsory,PI_10032_2.0_2021-2022_1099
10033,2.0,2017-2018,1099,compulsory,PI_10033_2.0_2017-2018_1099
10034,1.0,2023-2024,1099,elective,PI_10034_1.0_2023-2024_1099
10041,1.0,2014-2015,1099,compulsory-elective,PI_10041_1.0_2014-2015_1099
10051,3.0,2020-2021,1099,elective,PI_10051_3.0_2020-2021_1099
10052,1.0,2014-2015,1099,compulsory-elective,PI_10052_1.0_2014-2015_1099
10052,1.0,2020-2021,1099,elective,PI_10052_1.0_2020-2021_1099
10052,2.0,2021-2022,1099,compulsory-elective,PI_10052_2.0_2021-2022_1099
10053,2.0,2020-2021,1099,compulsory-elective,PI_10053_2.0_2020-2021_1099
10061,1.0,2015-2016,1099,elective,PI_10061_1.0_2015-2016_1099
10071,2.0,2023-2024,1099,compulsory-elective,PI_10071_2.0_2023-2024_1099
10071,3.0,2022-2023,1099,elective,PI_10071_3.0_2022-2023_1099
10074,2.0,2014-2015,1099,elective,PI_10074_2.0_2014-2015_1099
10001,2.0,2014-2015,1100,compulsory-elective,PI_10001_2.0_2014-2015_1100
10001,3.0,2013-2014,1100,elective,PI_10001_3.0_2013-2014_1100
10011,2.0,2014-2015,1100,compulsory,PI_10011_2.0_2014-2015_1100
10012,1.0,2013-2014,1100,compulsory-elective,PI_10012_1.0_2013-2014_1100
10012,2.0,2017-2018,1100,compulsory-elective,PI_10012_2.0_2017-2018_1100
10021,1.0,2013-2014,1100,compulsory-elective,PI_10021_1.0_2013-2014_1100
10034,1.0,2018-2019,1100,compulsory-elective,PI_10034_1.0_2018-2019_1100
10042,2.0,2020-2021,1100,compulsory-elective,PI_10042_2.0_2020-2021_1100
10052,1.0,2013-2014,1100,elective,PI_10052_1.0_2013-2014_1100
10052,2.0,2020-2021,1100,elective,PI_10052_2.0_2020-2021_1100
10053,1.0,2018-2019,1100,compulsory,PI_10053_1.0_2018-2019_1100
10054,1.0,2020-2021,1100,elective,PI_10054_1.0_2020-2021_1100
10054,2.0,2021-2022,1100,elective,PI_10054_2.0_2021-2022_1100
10071,1.0,2019-2020,1100,compulsory-elective,PI_10071_1.0_2019-2020_1100
10071,2.0,2015-2016,1100,elective,PI_10071_2.0_2015-2016_1100
10072,3.0,2020-2021,1100,elective,PI_10072_3.0_2020-2021_1100
10001,2.0,2013-2014,1101,elective,PI_10001_2.0_2013-2014_1101
10011,1.0,2013-2014,1101,compulsory-elective,PI_10011_1.0_2013-2014_1101
10012,2.0,2017-2018,1101,compulsory,PI_10012_2.0_2017-2018_1101
10012,3.0,2023-2024,1101,compulsory-elective,PI_10012_3.0_2023-2024_1101
10013,2.0,2021-2022,1101,compulsory,PI_10013_2.0_2021-2022_1101
10014,1.0,2018-2019,1101,compulsory-elective,PI_10014_1.0_2018-2019_1101
10014,2.0,2019-2020,1101,elective,PI_10014_2.0_2019-2020_1101
10031,2.0,2020-2021,1101,compulsory,PI_10031_2.0_2020-2021_1101
10032,3.0,2013-2014,1101,compulsory-elective,PI_10032_3.0_2013-2014_1101
10034,1.0,2018-2019,1101,compulsory-elective,PI_10034_1.0_2018-2019_1101
10034,1.0,2020-2021,1101,elective,PI_10034_1.0_2020-2021_1101
10053,2.0,2014-2015,1101,compulsory,PI_10053_2.0_2014-2015_1101
10072,2.0,2021-2022,1101,elective,PI_10072_2.0_2021-2022_1101
10072,3.0,2018-2019,1101,elective,PI_10072_3.0_2018-2019_1101
10072,3.0,2019-2020,1101,compulsory,PI_10072_3.0_2019-2020_1101
10072,3.0,2020-2021,1101,compulsory-elective,PI_10072_3.0_2020-2021_1101
10073,2.0,2017-2018,1101,elective,PI_10073_2.0_2017-2018_1101
10073,2.0,2021-2022,1101,compulsory-elective,PI_10073_2.0_2021-2022_1101
10001,1.0,2016-2017,1102,compulsory,PI_10001_1.0_2016-2017_1102
10011,1.0,2022-2023,1102,compulsory-elective,PI_10011_1.0_2022-2023_1102
10012,2.0,2017-2018,1102,compulsory-elective,PI_10012_2.0_2017-2018_1102
10013,1.0,2013-2014,1102,compulsory,PI_10013_1.0_2013-2014_1102
10013,2.0,2015-2016,1102,compulsory-elective,PI_10013_2.0_2015-2016_1102
10013,3.0,2023-2024,1102,compulsory,PI_10013_3.0_2023-2024_1102
10014,1.0,2018-2019,1102,elective,PI_10014_1.0_2018-2019_1102
10032,2.0,2022-2023,1102,compulsory,PI_10032_2.0_2022-2023_1102
10032,3.0,2015-2016,1102,elective,PI_10032_3.0_2015-2016_1102
10034,1.0,2021-2022,1102,elective,PI_10034_1.0_2021-2022_1102
10051,1.0,2022-2023,1102,elective,PI_10051_1.0_2022-2023_1102
10051,2.0,2017-2018,1102,elective,PI_10051_2.0_2017-2018_1102
10052,1.0,2023-2024,1102,elective,PI_10052_1.0_2023-2024_1102
10052,2.0,2023-2024,1102,compulsory-elective,PI_10052_2.0_2023-2024_1102
10054,2.0,2017-2018,1102,elective,PI_10054_2.0_2017-2018_1102
10072,1.0,2022-2023,1102,elective,PI_10072_1.0_2022-2023_1102
10073,3.0,2014-2015,1102,compulsory-elective,PI_10073_3.0_2014-2015_1102
10073,3.0,2022-2023,1102,compulsory,PI_10073_3.0_2022-2023_1102
10074,1.0,2018-2019,1102,compulsory-elective,PI_10074_1.0_2018-2019_1102
10074,1.0,2020-2021,1102,compulsory,PI_10074_1.0_2020-2021_1102
10074,1.0,2023-2024,1102,elective,PI_10074_1.0_2023-2024_1102
10001,3.0,2015-2016,1103,compulsory-elective,PI_10001_3.0_2015-2016_1103
10011,3.0,2015-2016,1103,elective,PI_10011_3.0_2015-2016_1103
10013,2.0,2020-2021,1103,elective,PI_10013_2.0_2020-2021_1103
10013,2.0,2021-2022,1103,compulsory,PI_10013_2.0_2021-2022_1103
10014,1.0,2020-2021,1103,elective,PI_10014_1.0_2020-2021_1103
10021,2.0,2021-2022,1103,compulsory,PI_10021_2.0_2021-2022_1103
10032,1.0,2023-2024,1103,compulsory,PI_10032_1.0_2023-2024_1103
10042,1.0,2014-2015,1103,elective,PI_10042_1.0_2014-2015_1103
10051,1.0,2015-2016,1103,elective,PI_10051_1.0_2015-2016_1103
10053,2.0,2015-2016,1103,compulsory-elective,PI_10053_2.0_2015-2016_1103
10054,2.0,2016-2017,1103,compulsory-elective,PI_10054_2.0_2016-2017_1103
10071,3.0,2020-2021,1103,elective,PI_10071_3.0_2020-2021_1103
10072,3.0,2017-2018,1103,elective,PI_10072_3.0_2017-2018_1103
10073,3.0,2018-2019,1103,compulsory,PI_10073_3.0_2018-2019_1103
10074,2.0,2016-2017,1103,elective,PI_10074_2.0_2016-2017_1103
10011,1.0,2018-2019,1104,compulsory,PI_10011_1.0_2018-2019_1104
10012,2.0,2020-2021,1104,compulsory-elective,PI_10012_2.0_2020-2021_1104
10013,3.0,2022-2023,1104,compulsory,PI_10013_3.0_2022-2023_1104
10014,1.0,2014-2015,1104,elective,PI_10014_1.0_2014-2015_1104
10014,1.0,2017-2018,1104,compulsory-elective,PI_10014_1.0_2017-2018_1104
10021,1.0,2014-2015,1104,elective,PI_10021_1.0_2014-2015_1104
10021,2.0,2016-2017,1104,compulsory-elective,PI_10021_2.0_2016-2017_1104
10031,1.0,2021-2022,1104,elective,PI_10031_1.0_2021-2022_1104
10032,1.0,2016-2017,1104,compulsory,PI_10032_1.0_2016-2017_1104
10032,1.0,2018-2019,1104,compulsory-elective,PI_10032_1.0_2018-2019_1104
10032,2.0,2017-2018,1104,compulsory-elective,PI_10032_2.0_2017-2018_1104
10032,2.0,2021-2022,1104,elective,PI_10032_2.0_2021-2022_1104
10033,2.0,2019-2020,1104,elective,PI_10033_2.0_2019-2020_1104
10034,1.0,2023-2024,1104,compulsory,PI_10034_1.0_2023-2024_1104
10041,1.0,2020-2021,1104,elective,PI_10041_1.0_2020-2021_1104
10042,1.0,2021-2022,1104,elective,PI_10042_1.0_2021-2022_1104
10042,2.0,2019-2020,1104,compulsory-elective,PI_10042_2.0_2019-2020_1104
10051,2.0,2015-2016,1104,elective,PI_10051_2.0_2015-2016_1104
10051,3.0,2022-2023,1104,compulsory-elective,PI_10051_3.0_2022-2023_1104
10061,2.0,2019-2020,1104,elective,PI_10061_2.0_2019-2020_1104
10071,1.0,2017-2018,1104,elective,PI_10071_1.0_2017-2018_1104
10071,1.0,2020-2021,1104,compulsory-elective,PI_10071_1.0_2020-2021_1104
10071,1.0,2023-2024,1104,compulsory-elective,PI_10071_1.0_2023-2024_1104
10071,2.0,2022-2023,1104,compulsory-elective,PI_10071_2.0_2022-2023_1104
10071,3.0,2021-2022,1104,elective,PI_10071_3.0_2021-2022_1104
10072,1.0,2013-2014,1104,compulsory-elective,PI_10072_1.0_2013-2014_1104
10072,1.0,2015-2016,1104,elective,PI_10072_1.0_2015-2016_1104
10072,3.0,2016-2017,1104,elective,PI_10072_3.0_2016-2017_1104
10072,3.0,2023-2024,1104,compulsory-elective,PI_10072_3.0_2023-2024_1104
10073,3.0,2018-2019,1104,compulsory,PI_10073_3.0_2018-2019_1104
10011,1.0,2020-2021,1105,elective,PI_10011_1.0_2020-2021_1105
10012,1.0,2019-2020,1105,elective,PI_10012_1.0_2019-2020_1105
10012,2.0,2014-2015,1105,compulsory-elective,PI_10012_2.0_2014-2015_1105
10012,2.0,2019-2020,1105,elective,PI_10012_2.0_2019-2020_1105
10013,1.0,2022-2023,1105,compulsory,PI_10013_1.0_2022-2023_1105
10013,3.0,2014-2015,1105,elective,PI_10013_3.0_2014-2015_1105
10014,1.0,2017-2018,1105,elective,PI_10014_1.0_2017-2018_1105
10021,1.0,2016-2017,1105,elective,PI_10021_1.0_2016-2017_1105
10021,2.0,2023-2024,1105,elective,PI_10021_2.0_2023-2024_1105
10031,1.0,2018-2019,1105,elective,PI_10031_1.0_2018-2019_1105
10031,1.0,2019-2020,1105,compulsory-elective,PI_10031_1.0_2019-2020_1105
10031,2.0,2017-2018,1105,elective,PI_10031_2.0_2017-2018_1105
10032,3.0,2013-2014,1105,compulsory-elective,PI_10032_3.0_2013-2014_1105
10032,3.0,2019-2020,1105,elective,PI_10032_3.0_2019-2020_1105
10033,1.0,2020-2021,1105,compulsory-elective,PI_10033_1.0_2020-2021_1105
10041,1.0,2017-2018,1105,elective,PI_10041_1.0_2017-2018_1105
10041,1.0,2019-2020,1105,compulsory,PI_10041_1.0_2019-2020_1105
10041,2.0,2015-2016,1105,compulsory-elective,PI_10041_2.0_2015-2016_1105
10042,1.0,2015-2016,1105,compulsory-elective,PI_10042_1.0_2015-2016_1105
10051,2.0,2015-2016,1105,elective,PI_10051_2.0_2015-2016_1105
10051,2.0,2017-2018,1105,elective,PI_10051_2.0_2017-2018_1105
10051,3.0,2015-2016,1105,elective,PI_10051_3.0_2015-2016_1105
10052,2.0,2014-2015,1105,compulsory-elective,PI_10052_2.0_2014-2015_1105
10052,2.0,2017-2018,1105,elective,PI_10052_2.0_2017-2018_1105
10054,1.0,2021-2022,1105,elective,PI_10054_1.0_2021-2022_1105
10072,3.0,2020-2021,1105,elective,PI_10072_3.0_2020-2021_1105
10073,2.0,2015-2016,1105,compulsory-elective,PI_10073_2.0_2015-2016_1105
10074,1.0,2016-2017,1105,elective,PI_10074_1.0_2016-2017_1105
10011,1.0,2015-2016,1106,compulsory-elective,PI_10011_1.0_2015-2016_1106
10012,1.0,2020-2021,1106,compulsory,PI_10012_1.0_2020-2021_1106
10013,2.0,2015-2016,1106,compulsory-elective,PI_10013_2.0_2015-2016_1106
10021,1.0,2017-2018,1106,compulsory-elective,PI_10021_1.0_2017-2018_1106
10021,1.0,2021-2022,1106,elective,PI_10021_1.0_2021-2022_1106
10031,1.0,2017-2018,1106,compulsory-elective,PI_10031_1.0_2017-2018_1106
10034,1.0,2019-2020,1106,elective,PI_10034_1.0_2019-2020_1106
10051,2.0,2022-2023,1106,compulsory,PI_10051_2.0_2022-2023_1106
